sales_key,product_name,price,category_name,is_claim
933401,Smart Keyboard Folio,572.0,Accessories,0
1018,Beats Studio Buds,762.0,Audio,1
613250,AirPods Max,1603.0,Audio,0
15964,AirPods (3rd Generation),1842.0,Audio,1
9413,iPad Air (5th Generation),1591.0,Tablet,1
8193,Apple Watch Hermès,1712.0,Wearable,1
304516,iPhone 13 Pro Max,820.0,Smartphone,0
17987,iMac with Retina Display,343.0,Desktop,1
67652,Apple TV+,404.0,Subscription Service,0
29347,Mac Mini (M2),874.0,Desktop,1
19886,Beats Fit Pro,1839.0,Audio,1
22037,MacBook Pro 14-inch,768.0,Laptop,1
19300,Apple News+,253.0,Subscription Service,1
323883,Apple Watch Series 6,462.0,Wearable,0
408701,Leather Case for iPhone,866.0,Accessories,0
3719,Beats Powerbeats Pro,1060.0,Audio,1
5889,MacBook (Retina),231.0,Laptop,1
107416,iPhone 14,1476.0,Smartphone,0
54567,Apple Watch Series 8,1631.0,Wearable,0
748455,Apple Watch Hermès,1712.0,Wearable,0
10115,Magic Keyboard with Touch ID,1162.0,Accessories,1
1002816,MacBook Pro 16-inch,1179.0,Laptop,0
354944,iPad (10th Generation),1735.0,Tablet,0
53690,iPad Air (4th Generation),952.0,Tablet,0
79639,iMac 24-inch,449.0,Desktop,0
24887,iPad mini (6th Generation),573.0,Tablet,1
501341,Silicone Case for iPhone,1210.0,Accessories,0
191162,MacBook Air (M1),1783.0,Laptop,0
394454,Leather Case for iPhone,866.0,Accessories,0
857377,Apple One,488.0,Subscription Service,0
842474,iPhone 14 Pro Max,678.0,Smartphone,0
25702,Apple TV 4K,1255.0,Streaming Device,1
857796,Apple Watch Series 5,1296.0,Wearable,0
15585,iMac 24-inch,449.0,Desktop,1
17482,iPhone 12 Pro Max,544.0,Smartphone,1
13019,MacBook (Retina),231.0,Laptop,1
774177,Smart Cover for iPad,1014.0,Accessories,0
999681,Apple Fitness+,923.0,Subscription Service,0
2795,MacBook Air (M1),1783.0,Laptop,1
22538,iPad mini (5th Generation),1912.0,Tablet,1
28356,iPad (10th Generation),1735.0,Tablet,1
583545,iPhone 13,623.0,Smartphone,0
29738,Apple Watch Series 8,1631.0,Wearable,1
615807,Apple Watch Series 6,462.0,Wearable,0
18868,iPhone 12 mini,1607.0,Smartphone,1
819096,iPhone 14 Plus,1259.0,Smartphone,0
22482,Mac Mini (M2),874.0,Desktop,1
421890,iMac 24-inch,449.0,Desktop,0
684087,Apple News+,253.0,Subscription Service,0
742203,iPhone 12 Pro Max,544.0,Smartphone,0
12823,Apple Pencil (1st Generation),925.0,Accessories,1
313686,Apple Pencil (2nd Generation),1506.0,Accessories,0
7089,Beats Solo Pro,1773.0,Audio,1
163481,Apple Watch Series 5,1296.0,Wearable,0
764940,iPhone 13 Pro Max,820.0,Smartphone,0
984705,AirPods (2nd Generation),504.0,Audio,0
464235,Apple Watch SE,1546.0,Wearable,0
990334,iPad Pro 11-inch,1761.0,Tablet,0
150359,iMac Pro,1081.0,Desktop,0
283856,Apple TV+,404.0,Subscription Service,0
19291,iPhone 13 Pro Max,820.0,Smartphone,1
301027,iPhone 14 Pro Max,678.0,Smartphone,0
393093,MacBook Pro 13-inch,1351.0,Laptop,0
12203,AirTag,677.0,Accessories,1
96250,Apple TV HD,1258.0,Streaming Device,0
20836,iPad Pro 11-inch,1761.0,Tablet,1
26980,Apple TV+,404.0,Subscription Service,1
24592,AirPods (3rd Generation),1842.0,Audio,1
6422,Apple Watch Hermès,1712.0,Wearable,1
25500,Apple Arcade,549.0,Subscription Service,1
20991,Beats Powerbeats Pro,1060.0,Audio,1
358258,MacBook Air (M1),1783.0,Laptop,0
146262,Mac Pro (Tower),458.0,Desktop,0
13514,Apple Music,1965.0,Subscription Service,1
661471,Lightning to USB Cable,1434.0,Accessories,0
12579,Beats Studio Buds,762.0,Audio,1
974524,iPhone 12 mini,1607.0,Smartphone,0
19675,iPhone 13 Pro Max,820.0,Smartphone,1
21158,Apple Watch Ultra,346.0,Wearable,1
987787,AirPods Pro,1167.0,Audio,0
949014,Apple Watch Series 8,1631.0,Wearable,0
23137,iMac with Retina Display,343.0,Desktop,1
20099,Smart Cover for iPad,1014.0,Accessories,1
405650,iPad Pro (M2),1826.0,Tablet,0
12360,Apple Watch Series 8,1631.0,Wearable,1
3847,iMac Pro,1081.0,Desktop,1
313520,Apple Watch Series 6,462.0,Wearable,0
15300,Magic Trackpad,1242.0,Accessories,1
455061,MagSafe Battery Pack,1389.0,Accessories,0
974540,Apple Watch SE,1546.0,Wearable,0
25270,Apple Pencil (2nd Generation),1506.0,Accessories,1
158604,iPad Pro 12.9-inch,1167.0,Tablet,0
599345,Apple Watch Ultra,346.0,Wearable,0
3262,MacBook (Early 2015),741.0,Laptop,1
12527,AirPods Pro (2nd Generation),696.0,Audio,1
29849,Apple Watch Hermès,1712.0,Wearable,1
459538,iPad (9th Generation),1949.0,Tablet,0
715617,MacBook Pro 13-inch,1351.0,Laptop,0
97807,Apple Watch Hermès,1712.0,Wearable,0
188036,Apple Music,1965.0,Subscription Service,0
1002636,Leather Case for iPhone,866.0,Accessories,0
28378,iPhone 12 mini,1607.0,Smartphone,1
20544,iPhone 14 Pro Max,678.0,Smartphone,1
6024,Mac Pro (2023),681.0,Desktop,1
15041,iPhone 12 Pro Max,544.0,Smartphone,1
11092,Beats Fit Pro,1839.0,Audio,1
299086,Apple Watch Hermès,1712.0,Wearable,0
566872,MacBook,1149.0,Laptop,0
13473,Apple Watch Series 8,1631.0,Wearable,1
941448,iPhone 13 Pro Max,820.0,Smartphone,0
49929,iMac with Retina Display,343.0,Desktop,0
333553,Apple Watch Hermès,1712.0,Wearable,0
7592,Apple Watch Series 6,462.0,Wearable,1
29660,Apple Pencil (1st Generation),925.0,Accessories,1
7507,Apple TV HD,1258.0,Streaming Device,1
578873,Apple Watch Series 5,1296.0,Wearable,0
9214,iPhone 14 Pro,1380.0,Smartphone,1
549978,MagSafe Charger,1744.0,Accessories,0
10835,iPad Air (4th Generation),952.0,Tablet,1
29535,AirPods Pro,1167.0,Audio,1
817695,iPad Air (5th Generation),1591.0,Tablet,0
8728,MacBook (Retina),231.0,Laptop,1
15750,iPad Pro (M1),1329.0,Tablet,1
14933,iMac with Retina Display,343.0,Desktop,1
1536,Mac Mini,555.0,Desktop,1
399387,iPhone 14 Plus,1259.0,Smartphone,0
228112,Apple TV (3rd Generation),477.0,Streaming Device,0
925975,iPad Air (4th Generation),952.0,Tablet,0
6308,iPad (9th Generation),1949.0,Tablet,1
13804,Beats Powerbeats Pro,1060.0,Audio,1
14029,MacBook (Early 2015),741.0,Laptop,1
566141,AirPods (2nd Generation),504.0,Audio,0
26298,Magic Mouse,313.0,Accessories,1
3653,iCloud,1181.0,Subscription Service,1
22725,iPhone 12 mini,1607.0,Smartphone,1
286208,MacBook Air (M2),1588.0,Laptop,0
659724,HomePod mini,266.0,Smart Speaker,0
210597,MacBook Pro 14-inch,768.0,Laptop,0
542010,AirPods Pro,1167.0,Audio,0
16623,Leather Case for iPhone,866.0,Accessories,1
6256,iPad Air (5th Generation),1591.0,Tablet,1
400806,Beats Solo Pro,1773.0,Audio,0
147369,Apple Watch Series 9,1014.0,Wearable,0
26099,iPad Air (5th Generation),1591.0,Tablet,1
602799,Mac Mini,555.0,Desktop,0
5715,iPhone SE (3rd Generation),923.0,Smartphone,1
26421,Mac Pro (Tower),458.0,Desktop,1
28004,MacBook Pro (Touch Bar),1304.0,Laptop,1
768822,iPhone 14 Pro Max,678.0,Smartphone,0
7314,iPhone 14 Pro Max,678.0,Smartphone,1
29342,Magic Trackpad,1242.0,Accessories,1
706131,Apple Watch Series 8,1631.0,Wearable,0
906092,Mac Pro (2023),681.0,Desktop,0
210496,Apple One,488.0,Subscription Service,0
822549,Magic Mouse,313.0,Accessories,0
769919,MacBook (Early 2015),741.0,Laptop,0
1009387,Apple TV 4K,1255.0,Streaming Device,0
454471,MacBook Air (M1),1783.0,Laptop,0
108227,HomePod (2nd Generation),689.0,Audio,0
439752,iPhone 14 Pro Max,678.0,Smartphone,0
541201,iPad Air (5th Generation),1591.0,Tablet,0
28605,iPhone 13 Pro Max,820.0,Smartphone,1
460430,MacBook Air (M2),1588.0,Laptop,0
934863,AirPods (2nd Generation),504.0,Audio,0
13902,iPhone 12,1436.0,Smartphone,1
293396,HomePod mini,266.0,Smart Speaker,0
428073,iPad (9th Generation),1949.0,Tablet,0
736931,iPhone SE (3rd Generation),923.0,Smartphone,0
8431,iPhone 14 Pro,1380.0,Smartphone,1
246,Apple Watch SE,1546.0,Wearable,1
5484,Apple Watch Ultra,346.0,Wearable,1
249733,Apple Pencil (1st Generation),925.0,Accessories,0
2365,Smart Cover for iPad,1014.0,Accessories,1
4308,Apple Music,1965.0,Subscription Service,1
144713,iPad Pro 11-inch,1761.0,Tablet,0
8801,Apple TV 4K,1255.0,Streaming Device,1
196748,Mac Mini,555.0,Desktop,0
840157,MacBook (Early 2015),741.0,Laptop,0
853311,MagSafe Charger,1744.0,Accessories,0
750112,MagSafe Battery Pack,1389.0,Accessories,0
716770,iPad (10th Generation),1735.0,Tablet,0
5278,iPad (10th Generation),1735.0,Tablet,1
24550,MacBook Pro 16-inch,1179.0,Laptop,1
107862,Beats Studio Buds,762.0,Audio,0
894230,Leather Case for iPhone,866.0,Accessories,0
16048,Mac Mini,555.0,Desktop,1
1579,Mac Studio,613.0,Desktop,1
28673,AirPods Max,1603.0,Audio,1
27236,Apple TV (3rd Generation),477.0,Streaming Device,1
20182,MacBook Air (M2),1588.0,Laptop,1
159124,Magic Keyboard with Touch ID,1162.0,Accessories,0
60,HomePod,1202.0,Smart Speaker,1
523639,iPhone 13 mini,1092.0,Smartphone,0
10598,Mac Mini,555.0,Desktop,1
16152,iCloud,1181.0,Subscription Service,1
337114,iPhone 14 Pro,1380.0,Smartphone,0
10770,iPhone 12,1436.0,Smartphone,1
16322,Apple Watch Nike Edition,884.0,Wearable,1
926,Mac Pro (Tower),458.0,Desktop,1
820090,Beats Solo Pro,1773.0,Audio,0
29024,MagSafe Battery Pack,1389.0,Accessories,1
62108,MacBook (Retina),231.0,Laptop,0
78251,iPad Pro (M1),1329.0,Tablet,0
708367,MagSafe Battery Pack,1389.0,Accessories,0
400702,iPad Air (5th Generation),1591.0,Tablet,0
227845,Beats Powerbeats Pro,1060.0,Audio,0
20148,iMac with Retina Display,343.0,Desktop,1
18255,iPad Pro 12.9-inch,1167.0,Tablet,1
531597,HomePod (2nd Generation),689.0,Audio,0
17551,Apple TV+,404.0,Subscription Service,1
22921,Apple One,488.0,Subscription Service,1
28164,Silicone Case for iPhone,1210.0,Accessories,1
25845,Mac Pro (Rack),1415.0,Desktop,1
543982,Apple TV 4K,1255.0,Streaming Device,0
2145,Apple Watch Series 8,1631.0,Wearable,1
2168,iPhone 13 mini,1092.0,Smartphone,1
17804,Smart Cover for iPad,1014.0,Accessories,1
930077,iPhone 14,1476.0,Smartphone,0
240652,Apple Pencil (1st Generation),925.0,Accessories,0
309466,Apple Watch SE,1546.0,Wearable,0
15059,Mac Mini (M2),874.0,Desktop,1
15355,Apple Watch Ultra,346.0,Wearable,1
139186,Magic Trackpad,1242.0,Accessories,0
144130,iPad (10th Generation),1735.0,Tablet,0
415382,Beats Powerbeats Pro,1060.0,Audio,0
21201,MacBook (Early 2015),741.0,Laptop,1
16328,iPhone 13 Pro Max,820.0,Smartphone,1
473763,Beats Powerbeats Pro,1060.0,Audio,0
82403,MacBook Pro 16-inch,1179.0,Laptop,0
2206,MacBook (Retina),231.0,Laptop,1
358493,iPhone 13 Pro,308.0,Smartphone,0
42378,iPhone 14 Pro Max,678.0,Smartphone,0
25324,Apple Watch SE,1546.0,Wearable,1
16018,iPhone SE (3rd Generation),923.0,Smartphone,1
47000,Apple Arcade,549.0,Subscription Service,0
573739,iMac Pro,1081.0,Desktop,0
393300,Apple TV+,404.0,Subscription Service,0
22806,Apple Watch Series 8,1631.0,Wearable,1
13521,Beats Solo Pro,1773.0,Audio,1
25948,Apple TV+,404.0,Subscription Service,1
6678,MacBook Pro 13-inch,1351.0,Laptop,1
277168,Mac Pro (2023),681.0,Desktop,0
12329,AirPods Pro,1167.0,Audio,1
3541,Apple TV (3rd Generation),477.0,Streaming Device,1
390474,HomePod mini,438.0,Audio,0
1523,Beats Studio Buds,762.0,Audio,1
13433,Mac Studio,613.0,Desktop,1
6447,AirPods (3rd Generation),1842.0,Audio,1
827919,Apple TV 4K,1255.0,Streaming Device,0
4291,HomePod,1202.0,Smart Speaker,1
26341,Apple Watch Ultra,346.0,Wearable,1
779411,HomePod (2nd Generation),689.0,Audio,0
843491,Mac Mini,555.0,Desktop,0
22661,Apple Music,1965.0,Subscription Service,1
12551,Mac Mini,555.0,Desktop,1
23224,Leather Case for iPhone,866.0,Accessories,1
941174,Apple Arcade,549.0,Subscription Service,0
458673,iPhone 13,623.0,Smartphone,0
14531,iMac 27-inch,1918.0,Desktop,1
791749,iPhone SE (3rd Generation),923.0,Smartphone,0
6622,iPhone 14,1476.0,Smartphone,1
561960,iPhone 13 Pro Max,820.0,Smartphone,0
973,iPad (10th Generation),1735.0,Tablet,1
19428,Magic Keyboard with Touch ID,1162.0,Accessories,1
816542,MacBook (Early 2015),741.0,Laptop,0
874898,Beats Solo Pro,1773.0,Audio,0
10549,iPad mini (5th Generation),1912.0,Tablet,1
12802,Lightning to USB Cable,1434.0,Accessories,1
22882,Apple TV 4K,1255.0,Streaming Device,1
1023456,Mac Pro (Rack),1415.0,Desktop,0
6729,MacBook (Early 2015),741.0,Laptop,1
783515,Apple Arcade,549.0,Subscription Service,0
241765,Smart Keyboard Folio,572.0,Accessories,0
734088,iPad (10th Generation),1735.0,Tablet,0
3412,Lightning to USB Cable,1434.0,Accessories,1
3134,Magic Mouse,313.0,Accessories,1
1188,Magic Keyboard with Touch ID,1162.0,Accessories,1
16945,iPhone 12 Pro Max,544.0,Smartphone,1
1036190,iPad Pro 12.9-inch,1167.0,Tablet,0
26128,iPhone 14 Pro,1380.0,Smartphone,1
19084,Mac Mini (M2),874.0,Desktop,1
474518,iPhone 14,1476.0,Smartphone,0
1145,MacBook Pro (Touch Bar),1304.0,Laptop,1
13636,Mac Mini (M2),874.0,Desktop,1
518559,Apple Watch Ultra,346.0,Wearable,0
721755,Apple News+,253.0,Subscription Service,0
280464,iPad Pro 11-inch,1761.0,Tablet,0
1035969,AirTag,677.0,Accessories,0
1010562,Lightning to USB Cable,1434.0,Accessories,0
12588,iPhone 12 Pro,1342.0,Smartphone,1
125388,iPad Air (4th Generation),952.0,Tablet,0
314201,Apple Pencil (1st Generation),925.0,Accessories,0
23656,Apple Watch Nike Edition,884.0,Wearable,1
346795,MagSafe Charger,1744.0,Accessories,0
118003,iMac with Retina Display,343.0,Desktop,0
1006297,Apple Watch Series 5,1296.0,Wearable,0
677935,iPhone 12 Pro,1342.0,Smartphone,0
22798,iPhone 14,1476.0,Smartphone,1
711335,Magic Keyboard,368.0,Accessories,0
4724,iMac with Retina Display,343.0,Desktop,1
15064,Smart Cover for iPad,1014.0,Accessories,1
26710,Apple Fitness+,923.0,Subscription Service,1
207468,iPhone 13 Pro,308.0,Smartphone,0
982526,Apple News+,253.0,Subscription Service,0
11527,HomePod mini,438.0,Audio,1
29153,iPad mini (6th Generation),573.0,Tablet,1
873045,MacBook (Retina),231.0,Laptop,0
25403,Apple TV HD,1258.0,Streaming Device,1
15219,MacBook Pro 16-inch,1179.0,Laptop,1
3718,Beats Solo Pro,1773.0,Audio,1
659282,Apple Watch Series 5,1296.0,Wearable,0
17529,HomePod,1202.0,Smart Speaker,1
20752,Mac Pro (2023),681.0,Desktop,1
354052,Apple Arcade,549.0,Subscription Service,0
20779,Apple Watch Hermès,1712.0,Wearable,1
921659,iMac 24-inch,449.0,Desktop,0
6332,Apple Watch SE,1546.0,Wearable,1
29005,Beats Solo Pro,1773.0,Audio,1
24123,Mac Mini,555.0,Desktop,1
26489,iPad Pro 11-inch,1761.0,Tablet,1
20267,Smart Keyboard Folio,572.0,Accessories,1
414077,HomePod,1202.0,Smart Speaker,0
449966,Apple TV HD,1258.0,Streaming Device,0
704911,Apple Watch Series 9,1014.0,Wearable,0
825008,Smart Keyboard Folio,572.0,Accessories,0
299940,iPad mini (5th Generation),1912.0,Tablet,0
21192,Apple Watch Series 7,1431.0,Wearable,1
955449,MacBook Air (M1),1783.0,Laptop,0
3681,Lightning to USB Cable,1434.0,Accessories,1
911826,MacBook Air (Retina),1847.0,Laptop,0
15731,AirPods Pro (2nd Generation),696.0,Audio,1
873277,Mac Mini (M2),874.0,Desktop,0
27602,iPad mini (5th Generation),1912.0,Tablet,1
20557,iPhone 14 Pro,1380.0,Smartphone,1
23988,iPhone 14 Pro Max,678.0,Smartphone,1
17425,iPhone 12 mini,1607.0,Smartphone,1
862292,MacBook Pro 13-inch,1351.0,Laptop,0
571912,iPhone 14 Pro,1380.0,Smartphone,0
15406,HomePod mini,438.0,Audio,1
29401,Apple One,488.0,Subscription Service,1
26606,iPad (9th Generation),1949.0,Tablet,1
5319,Apple Watch Series 6,462.0,Wearable,1
609328,iPhone 12 Pro,1342.0,Smartphone,0
2661,AirPods (2nd Generation),504.0,Audio,1
7783,iMac Pro,1081.0,Desktop,1
813243,Smart Keyboard Folio,572.0,Accessories,0
573084,Magic Keyboard with Touch ID,1162.0,Accessories,0
792174,Apple Watch Series 6,462.0,Wearable,0
19440,Leather Case for iPhone,866.0,Accessories,1
27470,iPad (9th Generation),1949.0,Tablet,1
115839,Mac Pro (Tower),458.0,Desktop,0
502999,iPhone 13 Pro Max,820.0,Smartphone,0
21415,Smart Cover for iPad,1014.0,Accessories,1
986914,Apple Fitness+,923.0,Subscription Service,0
15845,HomePod (2nd Generation),689.0,Audio,1
12566,Apple One,488.0,Subscription Service,1
1028230,Smart Keyboard Folio,572.0,Accessories,0
24795,Apple TV HD,1258.0,Streaming Device,1
177845,Apple TV 4K,1255.0,Streaming Device,0
3729,Magic Keyboard with Touch ID,1162.0,Accessories,1
2967,Apple Watch Nike Edition,884.0,Wearable,1
656403,iPhone 12 Pro Max,544.0,Smartphone,0
773753,HomePod (2nd Generation),689.0,Audio,0
164769,iPhone 12 Pro Max,544.0,Smartphone,0
24516,Apple Watch Series 5,1296.0,Wearable,1
6031,MagSafe Battery Pack,1389.0,Accessories,1
29115,iPad (9th Generation),1949.0,Tablet,1
923108,HomePod (2nd Generation),689.0,Audio,0
546246,iPad (10th Generation),1735.0,Tablet,0
68808,Beats Solo Pro,1773.0,Audio,0
16440,iMac 27-inch,1918.0,Desktop,1
846974,MacBook Air (M2),1588.0,Laptop,0
883157,MacBook Air (M2),1588.0,Laptop,0
625883,iPhone 14 Pro Max,678.0,Smartphone,0
574311,Beats Studio Buds,762.0,Audio,0
22291,iPad mini (5th Generation),1912.0,Tablet,1
268878,iPad (9th Generation),1949.0,Tablet,0
16516,MacBook (Early 2015),741.0,Laptop,1
8042,iPhone 12 Pro Max,544.0,Smartphone,1
13072,MacBook Pro 13-inch,1351.0,Laptop,1
5869,iPad mini (6th Generation),573.0,Tablet,1
316787,iPad mini (6th Generation),573.0,Tablet,0
7022,MacBook Pro 14-inch,768.0,Laptop,1
20326,HomePod mini,438.0,Audio,1
20754,iPad Air (5th Generation),1591.0,Tablet,1
927941,MagSafe Battery Pack,1389.0,Accessories,0
15479,AirPods Max,1603.0,Audio,1
724581,Magic Keyboard with Touch ID,1162.0,Accessories,0
9797,Apple Watch Series 7,1431.0,Wearable,1
78796,Apple Watch SE,1546.0,Wearable,0
29479,iPad Air (5th Generation),1591.0,Tablet,1
223274,MagSafe Charger,1744.0,Accessories,0
552598,Apple TV 4K,1255.0,Streaming Device,0
16757,Leather Case for iPhone,866.0,Accessories,1
1269,AirTag,677.0,Accessories,1
900772,Apple Watch Ultra,346.0,Wearable,0
415545,iCloud,1181.0,Subscription Service,0
820224,MacBook (Early 2015),741.0,Laptop,0
12953,Magic Trackpad,1242.0,Accessories,1
645553,Mac Studio,613.0,Desktop,0
8989,iPad Pro (M1),1329.0,Tablet,1
19941,Beats Powerbeats Pro,1060.0,Audio,1
23193,AirPods (2nd Generation),504.0,Audio,1
329767,Apple Watch Series 8,1631.0,Wearable,0
501111,iPhone 12 Pro Max,544.0,Smartphone,0
15901,Apple Watch Series 6,462.0,Wearable,1
6104,HomePod (2nd Generation),689.0,Audio,1
785243,MagSafe Battery Pack,1389.0,Accessories,0
798561,iCloud,1181.0,Subscription Service,0
1037801,MacBook Air (M2),1588.0,Laptop,0
14333,Mac Mini (M2),874.0,Desktop,1
41728,iPad Pro (M1),1329.0,Tablet,0
16216,MagSafe Charger,1744.0,Accessories,1
725936,AirPods Pro (2nd Generation),696.0,Audio,0
26826,iPhone 14 Pro,1380.0,Smartphone,1
720778,Apple Watch Hermès,1712.0,Wearable,0
4875,Apple TV (3rd Generation),477.0,Streaming Device,1
8646,Apple TV+,404.0,Subscription Service,1
983129,Apple One,488.0,Subscription Service,0
229058,iPad (9th Generation),1949.0,Tablet,0
15892,iPad Pro (M1),1329.0,Tablet,1
1086,iMac 24-inch,449.0,Desktop,1
387110,Apple Arcade,549.0,Subscription Service,0
1010985,Leather Case for iPhone,866.0,Accessories,0
58960,iPhone 13 Pro Max,820.0,Smartphone,0
3583,iPhone 14 Pro,1380.0,Smartphone,1
112749,iPhone 13 Pro Max,820.0,Smartphone,0
15688,MacBook Air (M2),1588.0,Laptop,1
3296,HomePod mini,266.0,Smart Speaker,1
20786,Apple Watch Hermès,1712.0,Wearable,1
449988,iPhone 14 Plus,1259.0,Smartphone,0
1031560,iPhone 14 Pro Max,678.0,Smartphone,0
22094,Mac Pro (2023),681.0,Desktop,1
8127,Apple Pencil (1st Generation),925.0,Accessories,1
541685,Apple Pencil (1st Generation),925.0,Accessories,0
21831,Magic Keyboard with Touch ID,1162.0,Accessories,1
18494,iPhone 14,1476.0,Smartphone,1
763009,MacBook Pro 16-inch,1179.0,Laptop,0
19330,MacBook Air (M2),1588.0,Laptop,1
27576,iPhone 14,1476.0,Smartphone,1
987291,HomePod,1202.0,Smart Speaker,0
432532,Apple TV HD,1258.0,Streaming Device,0
317932,Beats Solo Pro,1773.0,Audio,0
971223,Lightning to USB Cable,1434.0,Accessories,0
14680,MacBook (Retina),231.0,Laptop,1
621292,iPhone 13 mini,1092.0,Smartphone,0
872806,iCloud,1181.0,Subscription Service,0
13050,HomePod,1202.0,Smart Speaker,1
16075,Apple Music,1965.0,Subscription Service,1
319206,Mac Mini,555.0,Desktop,0
1013228,Lightning to USB Cable,1434.0,Accessories,0
527824,MacBook,1149.0,Laptop,0
842690,iPad Pro 11-inch,1761.0,Tablet,0
11444,iPhone 12 Pro Max,544.0,Smartphone,1
101663,Magic Keyboard,368.0,Accessories,0
323787,iPhone 14,1476.0,Smartphone,0
449,iPad Pro 12.9-inch,1167.0,Tablet,1
22269,AirTag,677.0,Accessories,1
14588,iPad Air (5th Generation),1591.0,Tablet,1
941093,HomePod mini,438.0,Audio,0
112799,Apple Watch SE,1546.0,Wearable,0
14419,Apple Music,1965.0,Subscription Service,1
663843,iPad Pro 12.9-inch,1167.0,Tablet,0
685450,iPhone SE (3rd Generation),923.0,Smartphone,0
822074,MagSafe Battery Pack,1389.0,Accessories,0
12742,Leather Case for iPhone,866.0,Accessories,1
18039,AirPods (3rd Generation),1842.0,Audio,1
449812,AirPods (3rd Generation),1842.0,Audio,0
23267,iPhone SE (3rd Generation),923.0,Smartphone,1
166196,Magic Mouse,313.0,Accessories,0
26249,iPad Pro (M2),1826.0,Tablet,1
295183,HomePod (2nd Generation),689.0,Audio,0
72418,iPad Air (4th Generation),952.0,Tablet,0
624500,Lightning to USB Cable,1434.0,Accessories,0
10559,iPad Air (4th Generation),952.0,Tablet,1
19924,iPhone 13 mini,1092.0,Smartphone,1
10512,iPhone 13 Pro Max,820.0,Smartphone,1
12622,Apple Arcade,549.0,Subscription Service,1
826021,Apple Watch Series 8,1631.0,Wearable,0
403962,iMac 27-inch,1918.0,Desktop,0
16320,Magic Keyboard with Touch ID,1162.0,Accessories,1
422674,MagSafe Charger,1744.0,Accessories,0
14025,iPhone 13,623.0,Smartphone,1
155505,Lightning to USB Cable,1434.0,Accessories,0
19216,iPhone 12 Pro,1342.0,Smartphone,1
930336,Apple Watch Series 8,1631.0,Wearable,0
110305,iPad Pro 12.9-inch,1167.0,Tablet,0
1015432,iPad (10th Generation),1735.0,Tablet,0
678472,MacBook Air (M1),1783.0,Laptop,0
932231,Mac Studio,613.0,Desktop,0
18632,Apple Music,1965.0,Subscription Service,1
10102,Mac Mini (M2),874.0,Desktop,1
11914,Apple Pencil (1st Generation),925.0,Accessories,1
22742,Apple Music,1965.0,Subscription Service,1
1136,Magic Keyboard,368.0,Accessories,1
219950,HomePod (2nd Generation),689.0,Audio,0
563997,iPad mini (5th Generation),1912.0,Tablet,0
855310,iCloud,1181.0,Subscription Service,0
598350,Apple Watch Nike Edition,884.0,Wearable,0
1020337,MacBook Pro 14-inch,768.0,Laptop,0
24718,iPad mini (6th Generation),573.0,Tablet,1
22876,Magic Keyboard with Touch ID,1162.0,Accessories,1
653312,MacBook Pro 13-inch,1351.0,Laptop,0
1022008,iMac 24-inch,449.0,Desktop,0
346771,iPad Pro (M1),1329.0,Tablet,0
13847,Apple TV HD,1258.0,Streaming Device,1
644882,Apple Watch Nike Edition,884.0,Wearable,0
1036402,iCloud,1181.0,Subscription Service,0
9910,Mac Pro (Tower),458.0,Desktop,1
19085,iPhone 14 Plus,1259.0,Smartphone,1
9935,AirPods Pro,1167.0,Audio,1
170666,AirPods (2nd Generation),504.0,Audio,0
259511,iMac with Retina Display,343.0,Desktop,0
24553,Apple TV (3rd Generation),477.0,Streaming Device,1
410967,MacBook Pro 16-inch,1179.0,Laptop,0
7483,Apple Watch SE,1546.0,Wearable,1
11753,Apple Watch Ultra,346.0,Wearable,1
933302,Beats Studio Buds,762.0,Audio,0
933759,MacBook Air (M2),1588.0,Laptop,0
14067,iMac Pro,1081.0,Desktop,1
427656,Silicone Case for iPhone,1210.0,Accessories,0
911490,Apple TV (3rd Generation),477.0,Streaming Device,0
27679,Beats Solo Pro,1773.0,Audio,1
6307,iPhone 13 Pro Max,820.0,Smartphone,1
524990,Apple Arcade,549.0,Subscription Service,0
933169,MacBook Pro 13-inch,1351.0,Laptop,0
6029,AirPods Max,1603.0,Audio,1
2459,Lightning to USB Cable,1434.0,Accessories,1
689387,iPhone 12,1436.0,Smartphone,0
24045,Apple TV HD,1258.0,Streaming Device,1
137421,Apple Watch Series 7,1431.0,Wearable,0
181546,iPad Air (5th Generation),1591.0,Tablet,0
969089,Mac Pro (Rack),1415.0,Desktop,0
21602,iPad (10th Generation),1735.0,Tablet,1
430178,Apple Arcade,549.0,Subscription Service,0
2416,MacBook (Retina),231.0,Laptop,1
272277,iMac with Retina Display,343.0,Desktop,0
20279,Apple Watch Nike Edition,884.0,Wearable,1
8862,Mac Studio,613.0,Desktop,1
645889,Mac Mini,555.0,Desktop,0
874794,iPhone 13 Pro Max,820.0,Smartphone,0
61316,HomePod,1202.0,Smart Speaker,0
746232,Apple TV+,404.0,Subscription Service,0
206326,iPhone 13 Pro,308.0,Smartphone,0
4537,AirTag,677.0,Accessories,1
18657,iPad Pro 11-inch,1761.0,Tablet,1
14657,Magic Mouse,313.0,Accessories,1
490524,Mac Pro (Rack),1415.0,Desktop,0
73339,Apple Watch Series 6,462.0,Wearable,0
417071,MacBook Pro 13-inch,1351.0,Laptop,0
611,Apple TV 4K,1255.0,Streaming Device,1
7947,Apple Watch Ultra,346.0,Wearable,1
6519,Apple Fitness+,923.0,Subscription Service,1
4554,Apple Music,1965.0,Subscription Service,1
