date,Accessories,Audio,Desktop,Laptop,Smart Speaker,Smartphone,Streaming Device,Subscription Service,Tablet,Wearable,Accessories_lag1,Accessories_roll7,Audio_lag1,Audio_roll7,Desktop_lag1,Desktop_roll7,Laptop_lag1,Laptop_roll7,Smart Speaker_lag1,Smart Speaker_roll7,Smartphone_lag1,Smartphone_roll7,Streaming Device_lag1,Streaming Device_roll7,Subscription Service_lag1,Subscription Service_roll7,Tablet_lag1,Tablet_roll7,Wearable_lag1,Wearable_roll7,day_of_week,month
2022-03-21,453,376,358,387,132,463,75,245,427,296,581.0,545.0,462.0,405.85714285714283,392.0,360.57142857142856,417.0,369.85714285714283,82.0,88.14285714285714,509.0,505.57142857142856,110.0,103.0,225.0,242.14285714285714,438.0,388.0,490.0,346.57142857142856,0,3
2022-03-22,496,352,279,348,136,493,79,207,429,271,453.0,535.0,376.0,407.85714285714283,358.0,348.85714285714283,387.0,371.0,132.0,96.42857142857143,463.0,500.7142857142857,75.0,104.28571428571429,245.0,230.71428571428572,427.0,394.2857142857143,296.0,336.7142857142857,1,3
2022-03-23,650,330,438,334,45,427,88,275,275,454,496.0,554.7142857142857,352.0,402.0,279.0,367.0,348.0,372.42857142857144,136.0,93.14285714285714,493.0,486.14285714285717,79.0,98.0,207.0,243.0,429.0,376.42857142857144,271.0,356.85714285714283,2,3
2022-03-24,429,444,266,340,53,504,119,310,379,377,650.0,543.7142857142857,330.0,405.7142857142857,438.0,355.85714285714283,334.0,368.7142857142857,45.0,89.42857142857143,427.0,477.42857142857144,88.0,99.28571428571429,275.0,263.14285714285717,275.0,367.57142857142856,454.0,366.42857142857144,3,3
2022-03-25,550,440,409,400,83,472,99,216,263,281,429.0,534.7142857142857,444.0,405.85714285714283,266.0,352.7142857142857,340.0,367.42857142857144,53.0,87.57142857142857,504.0,487.14285714285717,119.0,98.85714285714286,310.0,253.28571428571428,379.0,356.57142857142856,377.0,358.0,4,3
2022-03-26,544,404,310,242,68,417,116,220,432,267,550.0,529.0,440.0,401.14285714285717,409.0,350.2857142857143,400.0,352.57142857142856,83.0,85.57142857142857,472.0,469.2857142857143,99.0,98.0,216.0,242.57142857142858,263.0,377.57142857142856,281.0,348.0,5,3
2022-03-27,567,351,377,327,72,406,69,250,361,225,544.0,527.0,404.0,385.2857142857143,310.0,348.14285714285717,242.0,339.7142857142857,68.0,84.14285714285714,417.0,454.57142857142856,116.0,92.14285714285714,220.0,246.14285714285714,432.0,366.57142857142856,267.0,310.14285714285717,6,3
2022-03-28,491,356,387,374,34,547,136,258,465,353,567.0,532.4285714285714,351.0,382.42857142857144,377.0,352.2857142857143,327.0,337.85714285714283,72.0,70.14285714285714,406.0,466.57142857142856,69.0,100.85714285714286,250.0,248.0,361.0,372.0,225.0,318.2857142857143,0,3
2022-03-29,539,457,365,315,41,469,114,266,365,325,491.0,538.5714285714286,356.0,397.42857142857144,387.0,364.57142857142856,374.0,333.14285714285717,34.0,56.57142857142857,547.0,463.14285714285717,136.0,105.85714285714286,258.0,256.42857142857144,465.0,362.85714285714283,353.0,326.0,1,3
2022-03-30,538,462,317,429,119,384,73,208,348,301,539.0,522.5714285714286,457.0,416.2857142857143,365.0,347.2857142857143,315.0,346.7142857142857,41.0,67.14285714285714,469.0,457.0,114.0,103.71428571428571,266.0,246.85714285714286,365.0,373.2857142857143,325.0,304.14285714285717,2,3
2022-03-31,537,416,349,278,80,482,54,223,432,355,538.0,538.0,462.0,412.2857142857143,317.0,359.14285714285717,429.0,337.85714285714283,119.0,71.0,384.0,453.85714285714283,73.0,94.42857142857143,208.0,234.42857142857142,348.0,380.85714285714283,301.0,301.0,3,3
2022-04-01,497,354,335,348,110,576,72,265,302,353,537.0,530.4285714285714,416.0,400.0,349.0,348.57142857142856,278.0,330.42857142857144,80.0,74.85714285714286,482.0,468.7142857142857,54.0,90.57142857142857,223.0,241.42857142857142,432.0,386.42857142857144,355.0,311.2857142857143,4,4
2022-04-02,582,399,404,322,134,534,177,305,330,253,497.0,535.8571428571429,354.0,399.2857142857143,335.0,362.0,348.0,341.85714285714283,110.0,84.28571428571429,576.0,485.42857142857144,72.0,99.28571428571429,265.0,253.57142857142858,302.0,371.85714285714283,353.0,309.2857142857143,5,4
2022-04-03,457,413,346,358,90,440,137,272,303,301,582.0,520.1428571428571,399.0,408.14285714285717,404.0,357.57142857142856,322.0,346.2857142857143,134.0,86.85714285714286,534.0,490.2857142857143,177.0,109.0,305.0,256.7142857142857,330.0,363.57142857142856,253.0,320.14285714285717,6,4
2022-04-04,471,369,383,300,83,488,119,250,323,250,457.0,517.2857142857143,413.0,410.0,346.0,357.0,358.0,335.7142857142857,90.0,93.85714285714286,440.0,481.85714285714283,137.0,106.57142857142857,272.0,255.57142857142858,303.0,343.2857142857143,301.0,305.42857142857144,0,4
2022-04-05,529,374,311,305,53,396,91,185,486,318,471.0,515.8571428571429,369.0,398.14285714285717,383.0,349.2857142857143,300.0,334.2857142857143,83.0,95.57142857142857,488.0,471.42857142857144,119.0,103.28571428571429,250.0,244.0,323.0,360.57142857142856,250.0,304.42857142857144,1,4
2022-04-06,560,413,448,253,103,395,59,333,385,337,529.0,519.0,374.0,391.14285714285717,311.0,368.0,305.0,309.14285714285717,53.0,93.28571428571429,396.0,473.0,91.0,101.28571428571429,185.0,261.85714285714283,486.0,365.85714285714283,318.0,309.57142857142856,2,4
2022-04-07,545,393,432,453,83,474,99,202,300,277,560.0,520.1428571428571,413.0,387.85714285714283,448.0,379.85714285714283,253.0,334.14285714285717,103.0,93.71428571428571,395.0,471.85714285714283,59.0,107.71428571428571,333.0,258.85714285714283,385.0,347.0,337.0,298.42857142857144,3,4
2022-04-08,570,383,302,330,56,493,104,253,445,350,545.0,530.5714285714286,393.0,392.0,432.0,375.14285714285717,453.0,331.57142857142856,83.0,86.0,474.0,460.0,99.0,112.28571428571429,202.0,257.14285714285717,300.0,367.42857142857144,277.0,298.0,4,4
2022-04-09,458,457,276,351,68,487,94,279,274,340,570.0,512.8571428571429,383.0,400.2857142857143,302.0,356.85714285714283,330.0,335.7142857142857,56.0,76.57142857142857,493.0,453.2857142857143,104.0,100.42857142857143,253.0,253.42857142857142,445.0,359.42857142857144,350.0,310.42857142857144,5,4
2022-04-10,453,384,348,416,123,442,88,211,358,244,458.0,512.2857142857143,457.0,396.14285714285717,276.0,357.14285714285717,351.0,344.0,68.0,81.28571428571429,487.0,453.57142857142856,94.0,93.42857142857143,279.0,244.71428571428572,274.0,367.2857142857143,340.0,302.2857142857143,6,4
2022-04-11,473,332,320,408,94,452,106,231,354,292,453.0,512.5714285714286,384.0,390.85714285714283,348.0,348.14285714285717,416.0,359.42857142857144,123.0,82.85714285714286,442.0,448.42857142857144,88.0,91.57142857142857,211.0,242.0,358.0,371.7142857142857,244.0,308.2857142857143,0,4
2022-04-12,573,340,294,397,54,538,118,208,286,305,473.0,518.8571428571429,332.0,386.0,320.0,345.7142857142857,408.0,372.57142857142856,94.0,83.0,452.0,468.7142857142857,106.0,95.42857142857143,231.0,245.28571428571428,354.0,343.14285714285717,292.0,306.42857142857144,1,4
2022-04-13,436,350,434,362,89,379,118,307,385,357,573.0,501.14285714285717,340.0,377.0,294.0,343.7142857142857,397.0,388.14285714285717,54.0,81.0,538.0,466.42857142857144,118.0,103.85714285714286,208.0,241.57142857142858,286.0,343.14285714285717,305.0,309.2857142857143,2,4
2022-04-14,483,469,321,361,106,516,87,253,386,282,436.0,492.2857142857143,350.0,387.85714285714283,434.0,327.85714285714283,362.0,375.0,89.0,84.28571428571429,379.0,472.42857142857144,118.0,102.14285714285714,307.0,248.85714285714286,385.0,355.42857142857144,357.0,310.0,3,4
2022-04-15,440,490,306,409,60,432,145,285,286,373,483.0,473.7142857142857,469.0,403.14285714285717,321.0,328.42857142857144,361.0,386.2857142857143,106.0,84.85714285714286,516.0,463.7142857142857,87.0,108.0,253.0,253.42857142857142,386.0,332.7142857142857,282.0,313.2857142857143,4,4
2022-04-16,466,384,417,479,90,353,139,434,316,324,440.0,474.85714285714283,490.0,392.7142857142857,306.0,348.57142857142856,409.0,404.57142857142856,60.0,88.0,432.0,444.57142857142856,145.0,114.42857142857143,285.0,275.57142857142856,286.0,338.7142857142857,373.0,311.0,5,4
2022-04-17,522,400,255,407,110,503,112,208,312,439,466.0,484.7142857142857,384.0,395.0,417.0,335.2857142857143,479.0,403.2857142857143,90.0,86.14285714285714,353.0,453.2857142857143,139.0,117.85714285714286,434.0,275.14285714285717,316.0,332.14285714285717,324.0,338.85714285714283,6,4
2022-04-18,492,398,361,380,103,457,107,269,339,277,522.0,487.42857142857144,400.0,404.42857142857144,255.0,341.14285714285717,407.0,399.2857142857143,110.0,87.42857142857143,503.0,454.0,112.0,118.0,208.0,280.57142857142856,312.0,330.0,439.0,336.7142857142857,0,4
2022-04-19,487,421,301,318,57,434,105,203,337,399,492.0,475.14285714285717,398.0,416.0,361.0,342.14285714285717,380.0,388.0,103.0,87.85714285714286,457.0,439.14285714285717,107.0,116.14285714285714,269.0,279.85714285714283,339.0,337.2857142857143,277.0,350.14285714285717,1,4
2022-04-20,516,351,439,346,87,480,66,244,407,350,487.0,486.57142857142856,421.0,416.14285714285717,301.0,342.85714285714283,318.0,385.7142857142857,57.0,87.57142857142857,434.0,453.57142857142856,105.0,108.71428571428571,203.0,270.85714285714283,337.0,340.42857142857144,399.0,349.14285714285717,2,4
2022-04-21,532,455,324,321,65,490,170,209,332,443,516.0,493.57142857142856,351.0,414.14285714285717,439.0,343.2857142857143,346.0,380.0,87.0,81.71428571428571,480.0,449.85714285714283,66.0,120.57142857142857,244.0,264.57142857142856,407.0,332.7142857142857,350.0,372.14285714285717,3,4
2022-04-22,529,365,438,385,71,432,94,204,293,277,532.0,506.2857142857143,455.0,396.2857142857143,324.0,362.14285714285717,321.0,376.57142857142856,65.0,83.28571428571429,490.0,449.85714285714283,170.0,113.28571428571429,209.0,253.0,332.0,333.7142857142857,443.0,358.42857142857144,4,4
2022-04-23,533,451,327,356,106,490,97,205,352,374,529.0,515.8571428571429,365.0,405.85714285714283,438.0,349.2857142857143,385.0,359.0,71.0,85.57142857142857,432.0,469.42857142857144,94.0,107.28571428571429,204.0,220.28571428571428,293.0,338.85714285714283,277.0,365.57142857142856,5,4
2022-04-24,460,386,379,403,84,449,85,221,392,331,533.0,507.0,451.0,403.85714285714283,327.0,367.0,356.0,358.42857142857144,106.0,81.85714285714286,490.0,461.7142857142857,97.0,103.42857142857143,205.0,222.14285714285714,352.0,350.2857142857143,374.0,350.14285714285717,6,4
2022-04-25,486,339,372,316,87,527,75,232,370,339,460.0,506.14285714285717,386.0,395.42857142857144,379.0,368.57142857142856,403.0,349.2857142857143,84.0,79.57142857142857,449.0,471.7142857142857,85.0,98.85714285714286,221.0,216.85714285714286,392.0,354.7142857142857,331.0,359.0,0,4
2022-04-26,517,348,368,335,48,582,121,160,331,307,486.0,510.42857142857144,339.0,385.0,372.0,378.14285714285717,316.0,351.7142857142857,87.0,78.28571428571429,527.0,492.85714285714283,75.0,101.14285714285714,232.0,210.71428571428572,370.0,353.85714285714283,339.0,345.85714285714283,1,4
2022-04-27,539,404,304,373,62,502,97,206,411,317,517.0,513.7142857142857,348.0,392.57142857142856,368.0,358.85714285714283,335.0,355.57142857142856,48.0,74.71428571428571,582.0,496.0,121.0,105.57142857142857,160.0,205.28571428571428,331.0,354.42857142857144,307.0,341.14285714285717,2,4
2022-04-28,416,445,453,386,68,553,148,232,334,446,539.0,497.14285714285717,404.0,391.14285714285717,304.0,377.2857142857143,373.0,364.85714285714283,62.0,75.14285714285714,502.0,505.0,97.0,102.42857142857143,206.0,208.57142857142858,411.0,354.7142857142857,317.0,341.57142857142856,3,4
2022-04-29,537,391,290,392,73,550,121,279,316,320,416.0,498.2857142857143,445.0,394.85714285714283,453.0,356.14285714285717,386.0,365.85714285714283,68.0,75.42857142857143,553.0,521.8571428571429,148.0,106.28571428571429,232.0,219.28571428571428,334.0,358.0,446.0,347.7142857142857,4,4
2022-04-30,523,391,287,388,51,487,96,222,296,319,537.0,496.85714285714283,391.0,386.2857142857143,290.0,350.42857142857144,392.0,370.42857142857144,73.0,67.57142857142857,550.0,521.4285714285714,121.0,106.14285714285714,279.0,221.71428571428572,316.0,350.0,320.0,339.85714285714283,5,4
2022-05-01,489,424,434,362,94,387,44,280,437,325,523.0,501.0,391.0,391.7142857142857,287.0,358.2857142857143,388.0,364.57142857142856,51.0,69.0,487.0,512.5714285714286,96.0,100.28571428571429,222.0,230.14285714285714,296.0,356.42857142857144,319.0,339.0,6,5
2022-05-02,583,390,310,362,83,437,143,222,377,259,489.0,514.8571428571429,424.0,399.0,434.0,349.42857142857144,362.0,371.14285714285717,94.0,68.42857142857143,387.0,499.7142857142857,44.0,110.0,280.0,228.71428571428572,437.0,357.42857142857144,325.0,327.57142857142856,0,5
2022-05-03,516,360,247,268,48,526,91,254,370,331,583.0,514.7142857142857,390.0,400.7142857142857,310.0,332.14285714285717,362.0,361.57142857142856,83.0,68.42857142857143,437.0,491.7142857142857,143.0,105.71428571428571,222.0,242.14285714285714,377.0,363.0,259.0,331.0,1,5
2022-05-04,504,424,330,374,101,514,76,264,364,325,516.0,509.7142857142857,360.0,403.57142857142856,247.0,335.85714285714283,268.0,361.7142857142857,48.0,74.0,526.0,493.42857142857144,91.0,102.71428571428571,254.0,250.42857142857142,370.0,356.2857142857143,331.0,332.14285714285717,2,5
2022-05-05,462,409,318,355,57,539,116,269,379,365,504.0,516.2857142857143,424.0,398.42857142857144,330.0,316.57142857142856,374.0,357.2857142857143,101.0,72.42857142857143,514.0,491.42857142857144,76.0,98.14285714285714,264.0,255.71428571428572,364.0,362.7142857142857,325.0,320.57142857142856,3,5
2022-05-06,512,380,385,391,93,427,85,220,367,263,462.0,512.7142857142857,409.0,396.85714285714283,318.0,330.14285714285717,355.0,357.14285714285717,57.0,75.28571428571429,539.0,473.85714285714283,116.0,93.0,269.0,247.28571428571428,379.0,370.0,365.0,312.42857142857144,4,5
2022-05-07,562,329,356,420,42,484,148,222,411,315,512.0,518.2857142857143,380.0,388.0,385.0,340.0,391.0,361.7142857142857,93.0,74.0,427.0,473.42857142857144,85.0,100.42857142857143,220.0,247.28571428571428,367.0,386.42857142857144,263.0,311.85714285714283,5,5
2022-05-08,416,377,406,355,34,418,85,250,334,389,562.0,507.85714285714283,329.0,381.2857142857143,356.0,336.0,420.0,360.7142857142857,42.0,65.42857142857143,484.0,477.85714285714283,148.0,106.28571428571429,222.0,243.0,411.0,371.7142857142857,315.0,321.0,6,5
2022-05-09,496,380,289,371,92,499,103,248,438,335,416.0,495.42857142857144,377.0,379.85714285714283,406.0,333.0,355.0,362.0,34.0,66.71428571428571,418.0,486.7142857142857,85.0,100.57142857142857,250.0,246.71428571428572,334.0,380.42857142857144,389.0,331.85714285714283,0,5
2022-05-10,523,435,363,379,60,515,102,233,298,267,496.0,496.42857142857144,380.0,390.57142857142856,289.0,349.57142857142856,371.0,377.85714285714283,92.0,68.42857142857143,499.0,485.14285714285717,103.0,102.14285714285714,248.0,243.71428571428572,438.0,370.14285714285717,335.0,322.7142857142857,1,5
2022-05-11,516,374,328,420,85,455,116,279,288,352,523.0,498.14285714285717,435.0,383.42857142857144,363.0,349.2857142857143,379.0,384.42857142857144,60.0,66.14285714285714,515.0,476.7142857142857,102.0,107.85714285714286,233.0,245.85714285714286,298.0,359.2857142857143,267.0,326.57142857142856,2,5
2022-05-12,453,429,401,441,48,451,151,271,410,316,516.0,496.85714285714283,374.0,386.2857142857143,328.0,361.14285714285717,420.0,396.7142857142857,85.0,64.85714285714286,455.0,464.14285714285717,116.0,112.85714285714286,279.0,246.14285714285714,288.0,363.7142857142857,352.0,319.57142857142856,3,5
2022-05-13,431,372,325,341,109,501,123,298,293,306,453.0,485.2857142857143,429.0,385.14285714285717,401.0,352.57142857142856,441.0,389.57142857142856,48.0,67.14285714285714,451.0,474.7142857142857,151.0,118.28571428571429,271.0,257.2857142857143,410.0,353.14285714285717,316.0,325.7142857142857,4,5
2022-05-14,609,363,363,313,47,516,127,366,345,258,431.0,492.0,372.0,390.0,325.0,353.57142857142856,341.0,374.2857142857143,109.0,67.85714285714286,501.0,479.2857142857143,123.0,115.28571428571429,298.0,277.85714285714283,293.0,343.7142857142857,306.0,317.57142857142856,5,5
2022-05-15,511,352,364,390,51,541,64,196,358,298,609.0,505.57142857142856,363.0,386.42857142857144,363.0,347.57142857142856,313.0,379.2857142857143,47.0,70.28571428571429,516.0,496.85714285714283,127.0,112.28571428571429,366.0,270.14285714285717,345.0,347.14285714285717,258.0,304.57142857142856,6,5
2022-05-16,557,423,405,357,39,549,97,297,345,269,511.0,514.2857142857143,352.0,392.57142857142856,364.0,364.14285714285717,390.0,377.2857142857143,51.0,62.714285714285715,541.0,504.0,64.0,111.42857142857143,196.0,277.14285714285717,358.0,333.85714285714283,298.0,295.14285714285717,0,5
2022-05-17,455,402,322,431,62,466,177,300,344,335,557.0,504.57142857142856,423.0,387.85714285714283,405.0,358.2857142857143,357.0,384.7142857142857,39.0,63.0,549.0,497.0,97.0,122.14285714285714,297.0,286.7142857142857,345.0,340.42857142857144,269.0,304.85714285714283,1,5
2022-05-18,560,394,350,322,91,558,100,297,317,362,455.0,510.85714285714283,402.0,390.7142857142857,322.0,361.42857142857144,431.0,370.7142857142857,62.0,63.857142857142854,466.0,511.7142857142857,177.0,119.85714285714286,300.0,289.2857142857143,344.0,344.57142857142856,335.0,306.2857142857143,2,5
2022-05-19,546,464,347,400,38,543,72,215,319,292,560.0,524.1428571428571,394.0,395.7142857142857,350.0,353.7142857142857,322.0,364.85714285714283,91.0,62.42857142857143,558.0,524.8571428571429,100.0,108.57142857142857,297.0,281.2857142857143,317.0,331.57142857142856,362.0,302.85714285714283,3,5
2022-05-20,432,442,417,383,67,445,80,218,344,322,546.0,524.2857142857143,464.0,405.7142857142857,347.0,366.85714285714283,400.0,370.85714285714283,38.0,56.42857142857143,543.0,516.8571428571429,72.0,102.42857142857143,215.0,269.85714285714283,319.0,338.85714285714283,292.0,305.14285714285717,4,5
2022-05-21,487,441,311,349,62,504,82,252,384,342,432.0,506.85714285714283,442.0,416.85714285714283,417.0,359.42857142857144,383.0,376.0,67.0,58.57142857142857,445.0,515.1428571428571,80.0,96.0,218.0,253.57142857142858,344.0,344.42857142857144,322.0,317.14285714285717,5,5
2022-05-22,506,425,379,322,77,456,122,248,330,326,487.0,506.14285714285717,441.0,427.2857142857143,311.0,361.57142857142856,349.0,366.2857142857143,62.0,62.285714285714285,504.0,503.0,82.0,104.28571428571429,252.0,261.0,384.0,340.42857142857144,342.0,321.14285714285717,6,5
2022-05-23,479,345,423,303,67,412,128,207,497,272,506.0,495.0,425.0,416.14285714285717,379.0,364.14285714285717,322.0,358.57142857142856,77.0,66.28571428571429,456.0,483.42857142857144,122.0,108.71428571428571,248.0,248.14285714285714,330.0,362.14285714285717,326.0,321.57142857142856,0,5
2022-05-24,599,456,386,400,32,501,80,224,438,292,479.0,515.5714285714286,345.0,423.85714285714283,423.0,373.2857142857143,303.0,354.14285714285717,67.0,62.0,412.0,488.42857142857144,128.0,94.85714285714286,207.0,237.28571428571428,497.0,375.57142857142856,272.0,315.42857142857144,1,5
2022-05-25,538,387,384,417,95,522,90,237,368,426,599.0,512.4285714285714,456.0,422.85714285714283,386.0,378.14285714285717,400.0,367.7142857142857,32.0,62.57142857142857,501.0,483.2857142857143,80.0,93.42857142857143,224.0,228.71428571428572,438.0,382.85714285714283,292.0,324.57142857142856,2,5
2022-05-26,489,500,423,297,108,521,105,188,350,337,538.0,504.2857142857143,387.0,428.0,384.0,389.0,417.0,353.0,95.0,72.57142857142857,522.0,480.14285714285717,90.0,98.14285714285714,237.0,224.85714285714286,368.0,387.2857142857143,426.0,331.0,3,5
2022-05-27,583,459,371,392,44,457,146,266,382,409,489.0,525.8571428571429,500.0,430.42857142857144,423.0,382.42857142857144,297.0,354.2857142857143,108.0,69.28571428571429,521.0,481.85714285714283,105.0,107.57142857142857,188.0,231.71428571428572,350.0,392.7142857142857,337.0,343.42857142857144,4,5
2022-05-28,566,426,265,419,69,413,127,156,398,321,583.0,537.1428571428571,459.0,428.2857142857143,371.0,375.85714285714283,392.0,364.2857142857143,44.0,70.28571428571429,457.0,468.85714285714283,146.0,114.0,266.0,218.0,382.0,394.7142857142857,409.0,340.42857142857144,5,5
2022-05-29,421,364,288,294,103,374,170,300,338,338,566.0,525.0,426.0,419.57142857142856,265.0,362.85714285714283,419.0,360.2857142857143,69.0,74.0,413.0,457.14285714285717,127.0,120.85714285714286,156.0,225.42857142857142,398.0,395.85714285714283,321.0,342.14285714285717,6,5
2022-05-30,570,305,483,382,141,427,120,235,366,338,421.0,538.0,364.0,413.85714285714283,288.0,371.42857142857144,294.0,371.57142857142856,103.0,84.57142857142857,374.0,459.2857142857143,170.0,119.71428571428571,300.0,229.42857142857142,338.0,377.14285714285717,338.0,351.57142857142856,0,5
2022-05-31,515,302,320,466,102,400,96,249,411,316,570.0,526.0,305.0,391.85714285714283,483.0,362.0,382.0,381.0,141.0,94.57142857142857,427.0,444.85714285714283,120.0,122.0,235.0,233.0,366.0,373.2857142857143,338.0,355.0,1,5
2022-06-01,503,409,279,295,41,510,143,174,332,320,515.0,521.0,302.0,395.0,320.0,347.0,466.0,363.57142857142856,102.0,86.85714285714286,400.0,443.14285714285717,96.0,129.57142857142858,249.0,224.0,411.0,368.14285714285717,316.0,339.85714285714283,2,6
2022-06-02,533,484,335,302,74,577,123,197,425,320,503.0,527.2857142857143,409.0,392.7142857142857,279.0,334.42857142857144,295.0,364.2857142857143,41.0,82.0,510.0,451.14285714285717,143.0,132.14285714285714,174.0,225.28571428571428,332.0,378.85714285714283,320.0,337.42857142857144,3,6
2022-06-03,511,469,369,393,70,442,75,235,436,350,533.0,517.0,484.0,394.14285714285717,335.0,334.14285714285717,302.0,364.42857142857144,74.0,85.71428571428571,577.0,449.0,123.0,122.0,197.0,220.85714285714286,425.0,386.57142857142856,320.0,329.0,4,6
2022-06-04,494,352,365,372,69,432,130,252,346,294,511.0,506.7142857142857,469.0,383.57142857142856,369.0,348.42857142857144,393.0,357.7142857142857,70.0,85.71428571428571,442.0,451.7142857142857,75.0,122.42857142857143,235.0,234.57142857142858,436.0,379.14285714285717,350.0,325.14285714285717,5,6
2022-06-05,558,320,328,425,41,499,129,349,309,289,494.0,526.2857142857143,352.0,377.2857142857143,365.0,354.14285714285717,372.0,376.42857142857144,69.0,76.85714285714286,432.0,469.57142857142856,130.0,116.57142857142857,252.0,241.57142857142858,346.0,375.0,294.0,318.14285714285717,6,6
2022-06-06,387,345,409,362,35,392,148,200,299,339,558.0,500.14285714285717,320.0,383.0,328.0,343.57142857142856,425.0,373.57142857142856,41.0,61.714285714285715,499.0,464.57142857142856,129.0,120.57142857142857,349.0,236.57142857142858,309.0,365.42857142857144,289.0,318.2857142857143,0,6
2022-06-07,512,452,314,374,75,515,144,193,373,332,387.0,499.7142857142857,345.0,404.42857142857144,409.0,342.7142857142857,362.0,360.42857142857144,35.0,57.857142857142854,392.0,481.0,148.0,127.42857142857143,200.0,228.57142857142858,299.0,360.0,339.0,320.57142857142856,1,6
2022-06-08,564,330,385,299,75,495,82,337,339,364,512.0,508.42857142857144,452.0,393.14285714285717,314.0,357.85714285714283,374.0,361.0,75.0,62.714285714285715,515.0,478.85714285714283,144.0,118.71428571428571,193.0,251.85714285714286,373.0,361.0,332.0,326.85714285714283,2,6
2022-06-09,485,400,418,445,87,547,128,249,314,310,564.0,501.57142857142856,330.0,381.14285714285717,385.0,369.7142857142857,299.0,381.42857142857144,75.0,64.57142857142857,495.0,474.57142857142856,82.0,119.42857142857143,337.0,259.2857142857143,339.0,345.14285714285717,364.0,325.42857142857144,3,6
2022-06-10,494,325,381,404,98,633,67,228,362,346,485.0,499.14285714285717,400.0,360.57142857142856,418.0,371.42857142857144,445.0,383.0,87.0,68.57142857142857,547.0,501.85714285714283,128.0,118.28571428571429,249.0,258.2857142857143,314.0,334.57142857142856,310.0,324.85714285714283,4,6
2022-06-11,427,395,224,406,78,478,86,290,352,430,494.0,489.57142857142856,325.0,366.7142857142857,381.0,351.2857142857143,404.0,387.85714285714283,98.0,69.85714285714286,633.0,508.42857142857144,67.0,112.0,228.0,263.7142857142857,362.0,335.42857142857144,346.0,344.2857142857143,5,6
2022-06-12,471,367,385,327,58,452,117,290,420,341,427.0,477.14285714285717,395.0,373.42857142857144,224.0,359.42857142857144,406.0,373.85714285714283,78.0,72.28571428571429,478.0,501.7142857142857,86.0,110.28571428571429,290.0,255.28571428571428,352.0,351.2857142857143,430.0,351.7142857142857,6,6
2022-06-13,496,364,431,212,74,446,101,263,425,318,471.0,492.7142857142857,367.0,376.14285714285717,385.0,362.57142857142856,327.0,352.42857142857144,58.0,77.85714285714286,452.0,509.42857142857144,117.0,103.57142857142857,290.0,264.2857142857143,420.0,369.2857142857143,341.0,348.7142857142857,0,6
2022-06-14,465,375,319,352,76,349,122,212,356,405,496.0,486.0,364.0,365.14285714285717,431.0,363.2857142857143,212.0,349.2857142857143,74.0,78.0,446.0,485.7142857142857,101.0,100.42857142857143,263.0,267.0,425.0,366.85714285714283,318.0,359.14285714285717,1,6
2022-06-15,453,404,297,440,116,568,139,256,408,275,465.0,470.14285714285717,375.0,375.7142857142857,319.0,350.7142857142857,352.0,369.42857142857144,76.0,83.85714285714286,349.0,496.14285714285717,122.0,108.57142857142857,212.0,255.42857142857142,356.0,376.7142857142857,405.0,346.42857142857144,2,6
2022-06-16,517,484,345,338,97,491,117,251,466,342,453.0,474.7142857142857,404.0,387.7142857142857,297.0,340.2857142857143,440.0,354.14285714285717,116.0,85.28571428571429,568.0,488.14285714285717,139.0,107.0,256.0,255.71428571428572,408.0,398.42857142857144,275.0,351.0,3,6
2022-06-17,456,322,351,364,100,470,93,237,370,322,517.0,469.2857142857143,484.0,387.2857142857143,345.0,336.0,338.0,348.42857142857144,97.0,85.57142857142857,491.0,464.85714285714283,117.0,110.71428571428571,251.0,257.0,466.0,399.57142857142856,342.0,347.57142857142856,4,6
2022-06-18,511,443,335,325,68,419,121,251,331,319,456.0,481.2857142857143,322.0,394.14285714285717,351.0,351.85714285714283,364.0,336.85714285714283,100.0,84.14285714285714,470.0,456.42857142857144,93.0,115.71428571428571,237.0,251.42857142857142,370.0,396.57142857142856,322.0,331.7142857142857,5,6
2022-06-19,399,452,320,255,85,508,116,205,380,324,511.0,471.0,443.0,406.2857142857143,335.0,342.57142857142856,325.0,326.57142857142856,68.0,88.0,419.0,464.42857142857144,121.0,115.57142857142857,251.0,239.28571428571428,331.0,390.85714285714283,319.0,329.2857142857143,6,6
2022-06-20,447,411,323,509,78,521,45,266,444,370,399.0,464.0,452.0,413.0,320.0,327.14285714285717,255.0,369.0,85.0,88.57142857142857,508.0,475.14285714285717,116.0,107.57142857142857,205.0,239.71428571428572,380.0,393.57142857142856,324.0,336.7142857142857,0,6
2022-06-21,487,508,410,384,69,448,116,248,384,304,447.0,467.14285714285717,411.0,432.0,323.0,340.14285714285717,509.0,373.57142857142856,78.0,87.57142857142857,521.0,489.2857142857143,45.0,106.71428571428571,266.0,244.85714285714286,444.0,397.57142857142856,370.0,322.2857142857143,1,6
2022-06-22,510,363,312,330,42,568,85,212,370,306,487.0,475.2857142857143,508.0,426.14285714285717,410.0,342.2857142857143,384.0,357.85714285714283,69.0,77.0,448.0,489.2857142857143,116.0,99.0,248.0,238.57142857142858,384.0,392.14285714285717,304.0,326.7142857142857,2,6
